ct,tot,moe,tot_afghan,moe_afghan,tot_albanian,moe_albanian,tot_alsatian,moe_alsatian,tot_american,moe_american,tot_arab,moe_arab,tot_arab_egyptian,moe_arab_egyptian,tot_arab_iraqi,moe_arab_iraqi,tot_arab_jordanian,moe_arab_jordanian,tot_arab_lebanese,moe_arab_lebanese,tot_arab_moroccan,moe_arab_moroccan,tot_arab_palestinia,moe_arab_palestinian,tot_arab_syrian,moe_arab_syrian,tot_arab_arab,moe_arab_arab,tot_arab_other_arab,moe_arab_other_arab,tot_armenian,moe_armenian,tot_assyrian/chaldean/syriac,moe_assyrian/chaldean/syriac,tot_australian,moe_australian,tot_austrian,moe_austrian,tot_basque,moe_basque,tot_belgian,moe_belgian,tot_brazilian,moe_brazilian,tot_british,moe_british,tot_bulgarian,moe_bulgarian,tot_cajun,moe_cajun,tot_canadian,moe_canadian,tot_carpatho_rusyn,moe_carpatho_rusyn,tot_celtic,moe_celtic,tot_croatian,moe_croatian,tot_cypriot,moe_cypriot,tot_czech,moe_czech,tot_czechoslovakian,moe_czechoslovakian,tot_danish,moe_danish,tot_dutch,moe_dutch,tot_eastern_european,moe_eastern_european,tot_english,moe_english,tot_estonian,moe_estonian,tot_european,moe_european,tot_finnish,moe_finnish,tot_french_ex_basque,moe_french_ex_basque,tot_french_canadian,moe_french_canadian,tot_german,moe_german,tot_german_russian,moe_german_russian,tot_greek,moe_greek,tot_guyanese,moe_guyanese,tot_hungarian,moe_hungarian,tot_icelander,moe_icelander,tot_iranian,moe_iranian,tot_irish,moe_irish,tot_israeli,moe_israeli,tot_italian,moe_italian,tot_latvian,moe_latvian,tot_lithuanian,moe_lithuanian,tot_luxembourger,moe_luxembourger,tot_macedonian,moe_macedonian,tot_maltese,moe_maltese,tot_new_zealander,moe_new_zealander,tot_northern_european,moe_northern_european,tot_norwegian,moe_norwegian,tot_pennsylvania_german,moe_pennsylvania_german,tot_polish,moe_polish,tot_portuguese,moe_portuguese,tot_romanian,moe_romanian,tot_russian,moe_russian,tot_scandinavian,moe_scandinavian,tot_scotch-irish,moe_scotch-irish,tot_scottish,moe_scottish,tot_serbian,moe_serbian,tot_slavic,moe_slavic,tot_slovak,moe_slovak,tot_slovene,moe_slovene,tot_soviet_union,moe_soviet_union,tot_s_african,moe_s_african,tot_s_african_cape_verdean,moe_s_african_cape_verdean,tot_s_african_ethiopian,moe_s_african_ethiopian,tot_s_african_ghanaian,moe_s_african_ghanaian,tot_s_african_kenyan,moe_s_african_kenyan,tot_s_african_liberian,moe_s_african_liberian,tot_s_african_nigerian,moe_s_african_nigerian,tot_s_african_senegalese,moe_s_african_senegalese,tot_s_african_sierra_leonean,moe_s_african_sierra_leonean,tot_s_african_somali,moe_s_african_somali,tot_s_african_south_african,moe_s_african_south_african,tot_s_african_sudanese,moe_s_african_sudanese,tot_s_african_ugandan,moe_s_african_ugandan,tot_s_african_zimbabwean,moe_s_african_zimbabwean,tot_s_african_african,moe_s_african_african,tot_s_african_other_s_african,moe_s_african_other_s_african,tot_swedish,moe_swedish,tot_swiss,moe_swiss,tot_turkish,moe_turkish,tot_ukrainian,moe_ukrainian,tot_welsh,moe_welsh,tot_w_indians,moe_w_indians,tot_w_indians_bahamian,moe_w_indians_bahamian,tot_w_indians_barbadian,moe_w_indians_barbadian,tot_w_indians_belizean,moe_w_indians_belizean,tot_w_indians_bermudan,moe_w_indians_bermudan,tot_w_indians_british_west_indian,moe_w_indians_british_west_indian,tot_w_indians_dutch_west_indian,moe_w_indians_dutch_west_indian,tot_w_indians_haitian,moe_w_indians_haitian,tot_w_indians_jamaican,moe_w_indians_jamaican,tot_w_indians_trinidadian_and_tobagonian,moe_w_indians_trinidadian_and_tobagonian,tot_w_indians_u.s._virgin_islander,moe_w_indians_u.s._virgin_islander,tot_w_indians_west_indian,moe_w_indians_west_indian,tot_w_indians_other_west_indian,moe_w_indians_other_west_indian,tot_yugoslavian,moe_yugoslavian,tot_other_groups,moe_other_groups,tot_unclass_not_rep,moe_unclass_not_rep
36081134702,4726,874,0,13,0,13,0,13,52,56,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,13,22,0,13,103,142,0,13,15,24,0,13,59,56,0,13,0,13,216,327,25,42,0,13,0,13,131,117,0,13,115,107,46,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,80,0,13,34,63,284,165,0,13,0,13,0,13,0,13,0,13,46,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,276,246,0,13,0,13,0,13,0,13,0,13,0,13,37,58,127,157,112,147,0,13,0,13,0,13,22,36,3146,1017,654,350
36081136700,6585,1338,0,18,0,18,0,18,178,136,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,33,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,49,77,0,18,0,18,0,18,0,18,0,18,0,18,14,23,0,18,30,47,0,18,179,152,0,18,33,57,0,18,65,58,0,18,36,58,309,205,0,18,305,187,0,18,54,85,0,18,0,18,0,18,0,18,0,18,0,18,0,18,140,107,0,18,0,18,141,118,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,22,35,0,18,0,18,0,18,0,18,38,67,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,2,5,0,18,36,67,0,18,0,18,3751,1092,1869,933
36081137700,7882,1058,0,18,0,18,0,18,56,56,34,65,34,65,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,90,152,0,18,0,18,69,107,0,18,56,85,0,18,0,18,0,18,0,18,0,18,0,18,0,18,69,83,0,18,0,18,0,18,40,66,0,18,129,164,134,178,0,18,0,18,0,18,41,33,12,24,245,195,0,18,164,202,195,230,20,31,0,18,0,18,239,167,0,18,277,201,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,68,64,0,18,56,85,271,209,0,18,28,45,21,35,23,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,21,33,0,18,95,149,95,149,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,4517,918,1780,987
36081138501,4515,553,0,13,0,13,0,13,126,108,60,57,0,13,0,13,0,13,44,51,0,13,0,13,41,47,0,13,0,13,74,107,9,14,0,13,67,48,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,146,119,0,13,119,105,0,13,16,27,0,13,0,13,146,116,0,13,325,231,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,24,33,37,0,13,76,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,28,0,13,0,13,81,125,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2706,514,911,386
36081138502,94,83,0,13,4,8,0,13,3,8,3,6,0,13,0,13,0,13,0,13,0,13,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,10,0,13,0,13,0,13,0,13,0,13,0,13,21,21,0,13,20,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,40,4,5
36081139900,1662,274,0,13,0,13,0,13,20,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,15,5,8,0,13,10,18,0,13,18,26,0,13,16,13,0,13,107,96,0,13,0,13,0,13,0,13,84,70,0,13,101,61,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,26,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,986,217,317,175
36081140300,2729,429,0,13,0,13,0,13,15,22,10,15,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,12,0,13,5,9,0,13,0,13,0,13,48,44,0,13,129,72,0,13,74,82,0,13,0,13,153,119,0,13,311,220,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,115,149,0,13,34,48,35,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,68,1501,360,503,197
36081140901,1261,569,23,32,0,13,0,13,63,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13,5,7,11,16,0,13,0,13,0,13,0,13,14,22,15,17,0,13,0,13,1,3,0,13,0,13,0,13,20,19,0,13,101,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,10,0,13,0,13,0,13,0,13,0,13,14,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,6,7,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,5,7,0,13,0,13,923,552,134,122
36081140902,2647,413,0,13,0,13,0,13,28,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,48,0,13,147,112,0,13,0,13,0,13,0,13,30,24,0,13,137,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,50,53,80,0,13,142,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1885,423,254,94
36081141700,5017,756,0,18,0,18,0,18,78,60,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,24,40,26,42,0,18,14,21,0,18,0,18,4,6,12,21,0,18,5,8,0,18,23,34,0,18,17,19,0,18,230,234,0,18,0,18,0,18,0,18,67,56,0,18,480,315,0,18,11,17,0,18,0,18,0,18,0,18,0,18,0,18,0,18,75,75,0,18,0,18,168,255,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,23,34,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,3352,701,909,314
36081142900,4086,555,150,170,0,13,0,13,74,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,28,21,33,33,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,54,0,13,0,13,0,13,55,89,0,13,345,294,0,13,217,154,68,95,9,13,0,13,0,13,205,141,0,13,227,94,0,13,0,13,0,13,73,109,18,28,0,13,0,13,9,14,0,13,26,42,0,13,0,13,42,43,0,13,28,45,0,13,25,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2156,440,686,314
36081143500,2553,476,0,13,0,13,0,13,17,23,233,373,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,233,373,0,13,0,13,0,13,26,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,6,8,0,13,7,14,0,13,69,50,0,13,76,57,0,13,83,87,0,13,6,9,0,13,0,13,204,88,0,13,154,116,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,17,0,13,0,13,0,13,0,13,0,13,7,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,9,0,13,3,9,0,13,0,13,1469,291,363,151
36081144100,3172,484,0,13,0,13,0,13,22,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,33,0,13,0,13,27,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,0,13,9,15,62,50,0,13,0,13,9,14,0,13,0,13,125,95,0,13,217,237,0,13,17,18,0,13,0,13,317,143,0,13,255,141,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,52,10,15,0,13,49,40,0,13,0,13,35,48,0,13,0,13,9,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,80,1950,562,280,247
36081144700,3436,645,0,13,0,13,0,13,36,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,31,0,13,0,13,0,13,47,38,0,13,38,55,0,13,0,13,0,13,0,13,19,18,0,13,23,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,25,0,13,0,13,15,16,0,13,0,13,20,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,168,140,0,13,32,45,0,13,0,13,0,13,0,13,17,27,119,131,0,13,0,13,0,13,0,13,0,13,1932,328,1151,631
36081145101,1037,231,0,13,0,13,0,13,23,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,59,0,13,0,13,0,13,0,13,0,13,0,13,29,35,0,13,14,22,0,13,0,13,0,13,0,13,0,13,184,97,0,13,0,13,0,13,0,13,11,10,0,13,100,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,9,0,13,7,10,3,5,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,439,221,186,100
36081145102,2748,462,0,13,0,13,0,13,12,14,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,16,22,0,13,0,13,7,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,24,0,13,0,13,5,9,0,13,31,28,0,13,130,112,0,13,15,33,0,13,0,13,0,13,0,13,182,122,3,6,212,113,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,95,90,0,13,0,13,0,13,0,13,0,13,3,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,48,0,13,0,13,0,13,0,13,0,13,0,13,45,48,0,13,0,13,0,13,0,13,0,13,0,13,1458,257,828,341
36081145900,2854,556,0,13,0,13,0,13,37,34,5,9,0,13,0,13,0,13,5,9,0,13,0,13,0,13,0,13,0,13,8,12,0,13,0,13,6,9,0,13,15,23,21,30,6,9,0,13,0,13,0,13,0,13,0,13,50,83,10,16,6,9,0,13,0,13,0,13,0,13,5,8,0,13,10,14,0,13,5,9,0,13,147,96,0,13,170,119,0,13,5,8,0,13,0,13,248,123,0,13,292,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,11,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,38,56,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,0,13,0,13,0,13,0,13,6,9,1685,533,345,137
36081146300,2951,700,0,13,13,20,0,13,133,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,104,105,0,13,0,13,13,19,0,13,0,13,0,13,0,13,0,13,0,13,14,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,31,0,13,37,46,0,13,7,14,0,13,66,64,0,13,99,85,0,13,2,4,0,13,0,13,208,125,0,13,257,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,231,322,0,13,10,18,204,320,0,13,0,13,0,13,0,13,0,13,0,13,7,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,8,13,80,112,0,13,0,13,0,13,0,13,0,13,0,13,80,112,0,13,0,13,0,13,0,13,0,13,0,13,1305,345,611,583
36081146700,2828,381,0,13,0,13,0,13,61,54,142,145,12,20,0,13,130,141,0,13,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,0,13,0,13,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,15,24,0,13,0,13,21,25,13,19,33,47,0,13,11,17,0,13,13,20,0,13,168,109,0,13,308,210,134,189,0,13,0,13,0,13,286,125,0,13,449,161,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,59,49,10,17,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,890,204,612,245
36081147100,3322,494,8,12,0,13,0,13,0,13,38,37,20,31,0,13,0,13,9,14,0,13,0,13,9,16,0,13,0,13,40,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,33,46,72,0,13,0,13,12,20,49,55,126,90,0,13,68,60,41,68,147,155,0,13,289,139,0,13,187,111,0,13,221,172,0,13,29,39,227,128,0,13,435,212,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,145,138,0,13,0,13,90,71,0,13,0,13,78,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,78,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,72,1281,359,399,233
36081147900,4649,643,0,13,0,13,0,13,44,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,98,128,0,13,0,13,19,35,0,13,0,13,0,13,41,38,0,13,0,13,0,13,0,13,0,13,45,68,0,13,0,13,18,21,0,13,45,68,57,47,20,31,0,13,92,78,0,13,0,13,8,12,230,156,0,13,104,92,0,13,35,38,0,13,9,14,504,184,0,13,588,222,0,13,18,27,0,13,0,13,8,12,0,13,0,13,52,70,0,13,142,99,0,13,34,33,211,178,0,13,40,44,0,13,0,13,0,13,11,18,0,13,0,13,36,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,54,0,13,0,13,0,13,0,13,42,33,0,13,27,39,10,16,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,0,13,0,13,2679,572,429,167
36081148300,2960,578,0,13,37,61,0,13,90,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,20,0,13,0,13,0,13,4,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,18,93,116,96,96,0,13,37,58,13,21,14,21,0,13,121,76,0,13,305,405,0,13,20,21,0,13,31,47,170,89,0,13,501,235,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,40,0,13,19,23,16,17,0,13,59,87,49,50,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,24,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1184,361,402,188
36081150701,3295,476,0,13,0,13,0,13,58,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,71,0,13,8,13,0,13,0,13,0,13,21,23,61,44,0,13,47,54,0,13,4,11,0,13,306,173,0,13,223,165,0,13,11,16,0,13,6,11,341,140,0,13,570,206,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,185,121,0,13,15,24,49,49,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,29,94,147,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,1138,238,743,403
36081150702,3184,454,0,13,0,13,0,13,27,26,10,17,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,84,92,0,13,0,13,6,10,9,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,28,0,13,0,13,0,13,74,79,41,39,0,13,0,13,0,13,5,11,0,13,93,63,0,13,329,231,15,21,0,13,0,13,0,13,128,76,0,13,611,200,0,13,64,92,0,13,0,13,0,13,0,13,0,13,0,13,0,13,285,155,0,13,30,44,37,44,0,13,0,13,0,13,0,13,31,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1358,360,382,174
36081152901,6291,711,0,18,0,18,0,18,212,195,48,33,12,20,0,18,0,18,0,18,36,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,31,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,49,49,0,18,0,18,0,18,0,18,6,16,18,31,46,57,0,18,39,41,0,18,22,35,48,76,146,133,0,18,404,305,0,18,36,59,0,18,0,18,182,109,11,19,380,166,0,18,10,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,35,32,0,18,58,79,41,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,11,17,5,13,0,18,228,347,0,18,0,18,0,18,0,18,0,18,0,18,228,347,0,18,0,18,0,18,0,18,0,18,0,18,3202,573,1372,483
36081152902,6168,992,0,18,87,137,0,18,240,127,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,28,0,18,0,18,15,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,32,16,26,0,18,17,27,0,18,57,68,83,74,0,18,0,18,15,25,0,18,0,18,28,32,0,18,202,141,0,18,45,34,0,18,0,18,291,276,0,18,393,170,14,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,243,149,0,18,40,62,116,89,0,18,0,18,33,53,0,18,0,18,0,18,0,18,0,18,21,32,0,18,0,18,0,18,0,18,0,18,21,32,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,29,34,0,18,56,84,0,18,0,18,0,18,0,18,0,18,0,18,5,10,51,84,0,18,0,18,0,18,0,18,0,18,3382,857,1199,540
36081155101,2075,482,0,13,0,13,0,13,107,94,22,26,0,13,11,18,0,13,0,13,0,13,0,13,11,18,0,13,0,13,0,13,0,13,0,13,85,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,33,0,13,0,13,0,13,0,13,0,13,97,64,16,19,0,13,62,55,0,13,5,9,0,13,127,88,0,13,6,10,0,13,48,43,0,13,0,13,59,70,16,26,76,74,0,13,25,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,236,114,0,13,11,17,599,417,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,39,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,375,149,362,213
