ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified",tot_two_or_more_asian,moe_two_or_more_asian
36005019900,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005020000,1192,343,860,336,263,144,0,18,0,18,0,18,41,33,8,14,0,18,0,18,0,18,20,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005020100,1,3,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005020200,443,208,118,92,245,148,0,13,0,13,0,13,16,26,45,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,18,0,13,0,13,0,13,7,10
36005020400,355,196,142,159,0,13,0,13,0,13,0,13,32,46,93,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,26,0,13,61,95,0,13,0,13,0,13,0,13,0,13,10,16,0,13
36005020501,73,57,0,18,0,18,0,18,0,18,0,18,22,35,37,50,0,18,0,18,14,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005020502,22,42,22,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005020601,859,375,168,165,516,362,0,13,0,13,0,13,83,103,49,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,47,0,13,0,13,0,13,0,13,0,13,13,20,0,13
36005020900,26,32,0,13,0,13,0,13,12,25,0,13,14,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005021001,647,242,172,155,179,183,0,18,0,18,0,18,82,106,55,72,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,53,95,0,18,0,18,0,18,106,140,0,18,0,18,0,18
36005021002,1036,438,341,227,509,399,0,18,0,18,0,18,9,15,7,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,80,124,0,18,0,18,0,18,0,18,0,18,90,108
36005021100,42,51,35,55,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,14
36005021200,1445,463,774,356,464,337,0,18,0,18,0,18,0,18,19,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,188,265,0,18,0,18,0,18
36005021301,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005021302,20,59,0,18,0,18,0,18,0,18,0,18,20,59,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021501,7,15,0,13,0,13,0,13,0,13,0,13,0,13,7,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005021502,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021601,388,306,252,288,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,136,131,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005021602,1989,759,915,550,1028,680,0,18,0,18,0,18,0,18,27,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,19,34
36005021700,153,188,138,188,0,18,0,18,0,18,0,18,3,5,0,18,0,18,0,18,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021800,205,219,205,219,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021900,25,23,0,13,3,5,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,10,17,0,13,0,13,0,13
36005022000,40,51,3,6,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,50,0,13,0,13,0,13
36005022101,213,170,175,150,0,13,0,13,0,13,0,13,0,13,38,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005022102,22,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,22,36,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005022200,1148,425,749,392,187,106,0,13,0,13,0,13,82,91,16,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,98,0,13,0,13,0,13,0,13,0,13,49,73,0,13
36005022300,10,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005022401,122,121,0,13,0,13,0,13,0,13,0,13,1,3,85,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,93,0,13,0,13,0,13,0,13,0,13,0,13,11,16
36005022403,29,52,19,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,18,0,13,0,13,0,13
36005022404,329,149,130,104,21,31,0,13,0,13,18,28,0,13,68,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,115,0,13,0,13,0,13,15,24,0,13,0,13,0,13
36005022500,65,72,0,18,0,18,0,18,0,18,0,18,47,82,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,29
36005022701,99,103,0,13,0,13,0,13,0,13,0,13,0,13,89,100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13,0,13
36005022702,5,8,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005022703,61,55,19,24,0,13,0,13,0,13,0,13,0,13,42,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005022800,648,432,180,215,52,86,0,18,0,18,0,18,41,47,66,108,0,18,0,18,0,18,237,309,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,39,0,18,47,63,0,18,0,18,0,18
36005022901,62,44,38,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,24,35,0,18
36005022902,39,61,39,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023000,167,130,34,46,5,11,0,13,0,13,0,13,0,13,54,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,61,107,0,13,0,13,0,13,0,13,0,13,0,13,13,23
36005023100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023200,239,165,93,129,0,13,0,13,0,13,0,13,67,67,47,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023301,42,47,0,13,0,13,0,13,0,13,0,13,13,24,0,13,0,13,0,13,11,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,19,0,13,0,13,0,13,0,13
36005023302,21,32,0,13,0,13,0,13,0,13,0,13,21,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023501,3,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,9,0,13,1,3,0,13,0,13,0,13
36005023502,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023600,145,132,70,85,0,13,0,13,0,13,0,13,5,9,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023702,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023703,56,53,20,30,0,18,0,18,0,18,0,18,0,18,8,18,0,18,0,18,28,41,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005023704,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023800,213,134,92,60,40,71,0,13,0,13,0,13,0,13,37,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023900,121,177,108,178,0,18,0,18,0,18,0,18,9,21,4,9,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005024000,8,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024100,137,196,137,196,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005024300,109,146,9,14,100,146,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005024400,155,142,96,135,0,13,0,13,0,13,0,13,32,35,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,22,0,13,0,13,0,13
36005024501,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024502,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024600,332,172,0,13,45,74,0,13,0,13,0,13,17,18,84,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,35,0,13,0,13,0,13,156,123,0,13,0,13,0,13
36005024700,134,192,133,192,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024800,278,165,9,13,0,13,0,13,0,13,26,43,29,36,8,13,0,13,0,13,0,13,16,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,60,43,0,13,76,116,54,65
36005024900,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005025000,282,203,0,13,0,13,0,13,0,13,12,20,146,154,97,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,44,0,13,0,13,0,13
36005025100,819,542,152,149,291,218,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,31,47,0,18,0,18,0,18,0,18,0,18,0,18,8,14,0,18,0,18,329,530,0,18,8,34,0,18
36005025200,314,150,69,76,0,13,0,13,0,13,0,13,12,18,200,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,48,0,13,0,13,0,13
36005025300,117,113,0,18,20,35,0,18,0,18,0,18,26,39,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,71,92,0,18
36005025400,134,92,75,90,9,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,44,0,13,0,13,5,7
36005025500,1,2,0,18,0,18,0,18,0,18,0,18,0,18,1,2,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005025600,100,64,35,44,8,14,0,13,0,13,0,13,8,12,0,13,0,13,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,26,38,0,13,0,13,0,13,13,21,0,13,0,13,0,13
36005025700,4,6,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005026100,95,73,0,13,2,6,0,13,0,13,0,13,1,5,52,64,0,13,0,13,18,21,21,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13
36005026300,10,19,0,18,0,18,0,18,0,18,0,18,0,18,10,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005026400,549,331,187,212,40,66,0,18,0,18,0,18,167,148,89,118,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,66,115
36005026500,459,359,0,18,79,111,0,18,0,18,0,18,0,18,15,24,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,19,35,53,318,366,0,18,0,18,0,18
36005026601,130,105,7,13,55,91,0,13,0,13,0,13,33,25,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,23,33
36005026602,160,174,0,18,0,18,0,18,0,18,0,18,40,74,95,157,0,18,13,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,22,0,18,0,18,0,18
36005026701,385,157,5,22,25,40,0,13,0,13,0,13,17,60,241,129,0,13,0,13,34,57,0,13,0,13,0,13,0,13,0,13,0,13,27,45,0,13,0,13,26,41,10,26,0,13,0,13,0,13
36005026702,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005026900,27,34,0,13,0,13,0,13,0,13,0,13,8,14,0,13,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027300,100,149,0,18,0,18,0,18,0,18,0,18,0,18,100,149,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005027401,142,130,0,18,0,18,0,18,0,18,80,122,62,55,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005027402,38,35,0,13,0,13,0,13,0,13,0,13,0,13,16,20,0,13,0,13,0,13,22,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027600,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027700,81,118,81,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027900,504,390,213,266,0,18,0,18,0,18,0,18,113,151,0,18,0,18,0,18,30,48,28,46,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,95,132,25,42
36005028100,131,111,30,30,0,13,0,13,0,13,0,13,8,11,10,16,0,13,0,13,0,13,83,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005028300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005028400,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,0,13
36005028500,391,191,256,197,0,13,0,13,0,13,4,8,67,50,12,20,0,13,0,13,31,43,9,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,11,18,0,13,0,13,0,13
36005028600,225,132,20,32,0,13,0,13,0,13,0,13,96,94,76,64,0,13,0,13,0,13,27,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13
36005028700,170,96,57,80,0,13,0,13,0,13,0,13,58,51,37,43,0,13,0,13,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005028800,449,317,146,186,0,13,0,13,0,13,0,13,62,73,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,194,249,0,13,0,13,0,13,0,13,0,13,22,81,0,13,0,13,0,13
36005028900,147,110,50,69,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,88,87,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005029301,79,73,15,22,4,7,0,13,0,13,0,13,56,71,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005029302,231,226,0,18,0,18,0,18,0,18,0,18,21,34,43,67,0,18,0,18,0,18,17,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,23,36,127,197,0,18,0,18,0,18
36005029500,461,235,0,13,0,13,0,13,0,13,0,13,186,135,93,90,0,13,0,13,36,42,146,174,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005029600,188,117,79,100,0,13,0,13,0,13,0,13,100,61,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13
36005029700,149,89,0,13,0,13,0,13,0,13,0,13,31,35,10,15,0,13,0,13,11,19,97,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005030000,859,455,14,24,48,87,0,18,0,18,33,55,180,104,502,419,0,18,0,18,0,18,82,80,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005030100,35,23,8,11,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,7,14,15,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005030201,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005030202,27,60,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,2,0,18,0,18,0,18,0,18,0,18,26,61,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005030701,212,128,102,128,0,18,0,18,0,18,0,18,34,49,37,42,0,18,28,43,11,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005030900,139,87,0,13,0,13,0,13,0,13,0,13,37,47,67,59,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,7,14,0,13,0,13,0,13,10,16,0,13,9,17,0,13
36005031000,923,363,155,123,167,229,0,13,0,13,0,13,139,181,151,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,94,85,0,13,0,13,0,13,174,122,0,13,0,13,43,62
36005031200,268,119,7,10,0,13,0,13,0,13,10,13,31,38,50,46,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,139,113,0,13,0,13,0,13,26,42,0,13,0,13,0,13
36005031400,166,131,58,99,0,13,0,13,0,13,4,6,13,21,42,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,37,0,13,0,13,0,13
36005031600,244,184,0,13,0,13,0,13,0,13,0,13,23,33,10,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,38,0,13,0,13,0,13,186,184,0,13,0,13,0,13
36005031800,237,106,25,34,0,13,0,13,0,13,0,13,63,50,56,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,36,0,13,0,13,0,13,49,81,0,13,0,13,0,13
36005031900,3,6,0,13,0,13,0,13,0,13,0,13,0,13,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005032300,347,188,118,88,0,13,0,13,0,13,0,13,54,64,38,66,0,13,0,13,0,13,74,117,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53,95,0,13,10,18
36005032400,545,504,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,494,477,0,13,0,13,0,13,0,13,0,13,51,58,0,13
36005032600,592,253,32,52,95,89,0,13,0,13,65,98,45,38,109,139,0,13,0,13,0,13,28,43,0,13,0,13,0,13,0,13,0,13,121,131,0,13,0,13,0,13,97,136,0,13,0,13,0,13
36005032800,493,312,59,70,75,120,0,13,0,13,0,13,140,203,9,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,210,188,0,13,0,13,0,13
36005033000,80,113,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,80,113,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005033201,197,145,0,18,0,18,0,18,0,18,5,9,69,83,78,95,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,45,73,0,18,0,18,0,18
36005033202,288,310,0,13,0,13,0,13,0,13,0,13,0,13,21,35,0,13,0,13,0,13,4,7,254,310,0,13,0,13,0,13,0,13,9,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033500,95,64,22,18,0,13,0,13,0,13,0,13,28,44,10,18,0,13,0,13,0,13,22,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,6,10,0,13,0,13,0,13
36005033601,172,228,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,43,143,227,0,13,0,13,0,13
36005033602,20,33,20,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033700,116,74,21,24,0,13,0,13,0,13,0,13,24,38,28,32,0,13,0,13,0,13,20,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,35
36005033801,15,28,0,13,0,13,0,13,0,13,0,13,0,13,15,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033802,129,134,0,13,0,13,0,13,0,13,0,13,0,13,62,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,67,58,0,13,0,13,0,13
36005034000,315,208,106,130,71,107,0,18,0,18,0,18,99,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,12,0,18,0,18,0,18,32,49,0,18,0,18,0,18
36005034200,60,78,49,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005034300,101,119,0,13,0,13,0,13,0,13,0,13,95,116,0,13,0,13,6,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005034400,73,77,0,13,0,13,0,13,0,13,34,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,57,0,13,0,13,0,13
36005034500,113,89,47,74,0,13,0,13,0,13,0,13,9,12,47,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,18
36005034800,319,342,0,18,199,302,0,18,0,18,42,89,78,87,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005035000,69,72,25,41,22,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13
